#,"By agreeing to take part in this survey, you confirm that you have read, understood and agreed with the following statements. Please note that this survey will skip to the end if you disagree to take part: 
0myboojw5fh0mdnekpofeww7ufo6a7dn,1,Male,60 to 64,Prefer not to say,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",3,Worse,Some of the time,Some of the time,Not at all,Definitely disagree,,,Close family or friends,,,,Sometimes true,Sometimes true,Sometimes true,Yes,Some months but not every month,Yes,Yes,Yes,No,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,,8,,,,,,,,,,,,,,,,,,,,Very low food security,Owning the house outright,,Don't know,No,Some months but not every month,Some months but not every month,Never,1,30.0,0,0,1,1,0,1,0,0,0,Low fuel-security,2,Some months but not every month,,Almost every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",6419587,2022-11-27 22:49:00,2022-11-27 22:58:00,8.999999997904524,2022-11-27,1,E09000027,E02000796,6
0n6xrsh1h89yekazaw2y0n6xrspaumrt,1,Male,40 to 44,No,Living on my own (NO children or children have left home),7,The same,Often,Some of the time,To some extent,Tend to disagree,Foodbank,,Close family or friends,,,Olio and other food apps,Often true,Sometimes true,Sometimes true,Yes,Some months but not every month,Yes,Yes,Yes,No,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,,8,,,,,,,,,,,,,,,,,,,,Very low food security,Living in rented accommodation arranged by the Local Authority,,D,No,Never,Some months but not every month,Some months but not every month,0,,0,0,0,1,1,0,0,0,0,Low fuel-security,2,Some months but not every month,Some months but not every month,Almost every month,,,,,,Not working- long term sick or disabled,,,"Less than £14,900 p.a.",5435304,2022-11-22 16:03:00,2022-11-22 16:09:00,6.000000009080395,2022-11-22,1,E09000033,E02000975,7
0nd5qqzf46xk2hl50nd5qqla48qtf82p,1,Female,35 to 39,Yes,Living with partner/ spouse (NO children or children have left home),8,Worse,Often,Often,Not at all,Definitely disagree,Foodbank,,,,,,Often true,Often true,Often true,Yes,Almost every month,Yes,Yes,Yes,Yes,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,9,,,,,,,,,,,,,,,,,,,,Very low food security,Living in a night shelter/ hostel,,Don't know,Don't know,Almost every month,Some months but not every month,Some months but not every month,0,,0,0,1,1,1,0,0,0,0,Low fuel-security,3,Almost every month,Almost every month,Almost every month,,,Unemployed,,,,Student,,Prefer not to say,5649937,2022-11-22 17:32:00,2022-11-22 17:39:00,7.000000001862645,2022-11-22,1,E09000028,E02000831,4
0o0w3v97sqolnw0o00tm4rwysyh24oay,1,Male,50 to 54,Yes,Living on my own (NO children or children have left home),8,The same,Some of the time,Some of the time,Not at all,Definitely disagree,Foodbank,,,,,,Often true,Often true,Sometimes true,Yes,Almost every month,Yes,No,No,Yes,,1.0,1,1,1.0,1.0,1.0,0.0,0.0,1.0,,7,,,,,,,,,,,,,,,,,,,,Low food security,Living in rented accommodation from Housing Association,,Don't know,Yes,Almost every month,Never,Almost every month,1,20.0,1,0,1,0,1,1,0,1,0,Low fuel-security,3,Almost every month,Never,Almost every month,,,Unemployed,,,,,,"Less than £14,900 p.a.",1396759,2022-11-22 16:01:00,2022-11-22 16:05:00,4.000000002561137,2022-11-22,1,E09000033,E02000964,3
0qhvu8fx3jr5xjsoyd0qhvxn34jfia19,1,Male,35 to 39,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",6,The same,Some of the time,Some of the time,To a large extent,Tend to disagree,,,,Community or faith group,,,Never true,Sometimes true,Sometimes true,No,,Yes,Yes,Yes,No,,0.0,1,1,0.0,,1.0,1.0,1.0,0.0,,5,,,,,,,,,,,,,,,,,,,,Low food security,Temporarily living with friends and/ or family while attempting to find permanent accommodation,,B,Don't know,Some months but not every month,Almost every month,Some months but not every month,1,5.0,0,1,1,1,1,1,0,0,1,Low fuel-security,4,Almost every month,Almost every month,Almost every month,Working full-time,,,,,,,,"£14,901- £24,300 p.a.",3436288,2022-11-22 15:39:00,2022-11-22 15:47:00,7.999999994644895,2022-11-22,1,E09000022,E02000620,3
0s603aw0b1uvi12s4i30s603a6nmvqxw,1,Male,20 to 24,No,"Living with other adults that are non-family members, such as friends/ flatmates",8,Better,Some of the time,Some of the time,To a large extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,Yes,Never,Some months but not every month,Some months but not every month,1,10.0,0,0,0,1,1,1,0,0,0,Low fuel-security,2,Never,Never,Some months but not every month,,,,,,,Student,,"Less than £14,900 p.a.",5788734,2022-11-27 12:48:00,2022-11-27 12:52:00,4.000000002561137,2022-11-27,1,E09000022,E02000627,4
0stxiu3sat7nupuq0stxin97uvlbrifc,1,Female,20 to 24,No,Living on my own (NO children or children have left home),7,The same,Some of the time,Some of the time,To some extent,Tend to disagree,,,Close family or friends,,,,Never true,Sometimes true,Sometimes true,Yes,Only 1 or 2 months,Yes,Yes,Yes,No,,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,,6,,,,,,,,,,,,,,,,,,,,Low food security,Renting from private landlord,,B,Yes,Never,Some months but not every month,Never,0,,0,1,0,1,0,0,0,0,1,Low fuel-security,2,Some months but not every month,1 or 2 months,Some months but not every month,,,,,,,Student,,"Less than £14,900 p.a.",2851592,2022-11-22 16:24:00,2022-11-22 16:27:00,2.999999999301508,2022-11-22,1,E09000019,E02000574,4
0tailey4lnodhaddg0zm0ss0tail4pmn,1,Female,25 to 29,No,Living on my own (NO children or children have left home),9,The same,Some of the time,Some of the time,To a large extent,Definitely disagree,,,,Community or faith group,,,Sometimes true,Sometimes true,Sometimes true,Yes,Only 1 or 2 months,Yes,Yes,No,No,,1.0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,,6,,,,,,,,,,,,,,,,,,,,Low food security,Renting from private landlord,,Don't know,No,Never,Never,Never,1,20.0,0,0,0,0,0,1,0,0,0,High fuel-security,0,Almost every month,Never,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5548728,2022-11-22 18:11:00,2022-11-22 18:16:00,4.999999995343387,2022-11-22,1,E09000021,E02000608,5
0tgsy127veov2tvu460tgsixnb72ahji,1,Female,20 to 24,Yes,"Living with other adults that are non-family members, such as friends/ flatmates",8,Better,Some of the time,Hardly ever or never,To some extent,Tend to agree,Foodbank,,Close family or friends,,,,Sometimes true,Sometimes true,Often true,No,,Yes,Yes,No,No,,1.0,1,1,0.0,,1.0,1.0,0.0,0.0,,5,,,,,,,,,,,,,,,,,,,,Low food security,,Sponsored house,D,Don't know,Never,Never,Never,1,30.0,0,1,0,0,0,1,0,0,1,Marginal fuel-security,1,Almost every month,Almost every month,Almost every month,,Working part-time,,,,,,,"Less than £14,900 p.a.",6493680,2022-11-22 18:54:00,2022-11-22 19:09:00,15.00000000698492,2022-11-22,1,E09000009,E02000276,7
0u7h5yceye5v7rsbxkyz0u7hr4ak4lgh,1,Male,55 to 59,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8,Better,Hardly ever or never,Hardly ever or never,To some extent,Tend to disagree,,,,,None of the above,,Sometimes true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,Marginal food security,Buying the house on a mortgage,,Don't know,Yes,Some months but not every month,Some months but not every month,Never,0,,0,0,1,1,0,0,0,0,0,Low fuel-security,2,Some months but not every month,Some months but not every month,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",1508579,2022-11-22 22:18:00,2022-11-22 22:24:00,5.999999998603016,2022-11-22,1,E09000003,E02000062,2
0u8jemxcu8zsqp599m6c0u8jem5tm8pu,1,Female,35 to 39,No,Living on my own (NO children or children have left home),8,Worse,Hardly ever or never,Hardly ever or never,To a large extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,F,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,1 or 2 months,1 or 2 months,Working full-time,,,,,,,,"More than £58,900 p.a.",4370909,2022-11-22 20:11:00,2022-11-22 20:14:00,2.999999999301508,2022-11-22,1,E09000033,E02000967,8
0w0va5l1ey6s897w0yrpm0w0va5l19n4,1,Female,30 to 34,No,Living on my own (NO children or children have left home),7,The same,Often,Some of the time,To some extent,Definitely disagree,,,,,None of the above,Too Good To Go,Never true,Never true,Sometimes true,Yes,Some months but not every month,Yes,No,No,No,,0.0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,,4,,,,,,,,,,,,,,,,,,,,Low food security,Owning the house outright,,Don't know,Yes,Never,Some months but not every month,Never,1,10.0,0,0,0,1,0,1,0,0,0,Marginal fuel-security,1,Some months but not every month,,Some months but not every month,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",1339705,2022-11-22 15:43:00,2022-11-22 15:48:00,4.999999995343387,2022-11-22,1,E09000009,E02000257,4
0w2zdu8zui30ve8850w2z3d7bw8nufqy,1,Female,50 to 54,No,Living on my own (NO children or children have left home),7,Better,Hardly ever or never,Hardly ever or never,To some extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,Some months but not every month,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",5765551,2022-11-27 12:54:00,2022-11-27 12:58:00,4.000000002561137,2022-11-27,1,E09000008,E02000198,2
0w53flfh94y1cqv3uo0w53flds752cfj,1,Male,35 to 39,No,Living on my own (NO children or children have left home),6,The same,Often,Often,To some extent,Tend to disagree,,,Close family or friends,,,,Sometimes true,Never true,Sometimes true,Yes,Only 1 or 2 months,Yes,No,Yes,No,,1.0,0,1,1.0,0.0,1.0,0.0,1.0,0.0,,5,,,,,,,,,,,,,,,,,,,,Low food security,Living in rented accommodation from Housing Association,,Don't know,No,Never,1 or 2 months,1 or 2 months,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,Never,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",6186097,2022-11-22 22:38:00,2022-11-22 22:42:00,3.999999992083758,2022-11-22,1,E09000025,E02000720,4
0wdgc9shuon4b6eyo7l0wdxemf5f85s6,1,Female,30 to 34,Yes,Living on my own (NO children or children have left home),5,The same,Some of the time,Some of the time,To some extent,Tend to agree,,,,,,Olio,Sometimes true,Sometimes true,Sometimes true,Yes,Some months but not every month,Yes,Yes,Yes,Yes,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,9,,,,,,,,,,,,,,,,,,,,Very low food security,Living in rented accommodation from Housing Association,,Don't know,Yes,Some months but not every month,Some months but not every month,Some months but not every month,1,21.0,0,0,1,1,1,1,0,0,0,Low fuel-security,3,Some months but not every month,1 or 2 months,Some months but not every month,,,,,,Not working- long term sick or disabled,,,"Less than £14,900 p.a.",928336,2022-11-23 11:37:00,2022-11-23 11:41:00,4.000000002561137,2022-11-22,1,E09000033,E02000981,6
0wx2a2xwuucnudgu9h41g0wx2oy4plpn,1,Female,55 to 59,Yes,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",5,Better,Some of the time,Some of the time,To some extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,C,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,Self employed,"£24,301- £37,900 p.a.",1425413,2022-11-27 13:38:00,2022-11-27 13:43:00,4.999999995343387,2022-11-27,1,E09000031,E02000916,4
0x4gohk84b3ed91i61s0x4goh7v094mj,1,Female,30 to 34,No,"Living with other adults that are non-family members, such as friends/ flatmates",8,Better,Some of the time,Some of the time,To some extent,Tend to disagree,,,,Community or faith group,,,Sometimes true,Sometimes true,Sometimes true,Yes,Only 1 or 2 months,No,Yes,No,No,,1.0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,,5,,,,,,,,,,,,,,,,,,,,Low food security,Living in rented accommodation from Housing Association,,C,Don't know,1 or 2 months,Some months but not every month,Never,0,,1,1,0,1,0,0,0,1,1,Low fuel-security,3,Never,Never,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5263443,2022-11-27 12:50:00,2022-11-27 12:55:00,5.000000005820766,2022-11-27,1,E09000033,E02000972,4
0xtdg4sefyow6pnhde30xtdg4sefnmo5,1,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",8,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,No,Never,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,Never,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",2832646,2022-11-27 14:34:00,2022-11-27 14:36:00,1.999999996041879,2022-11-27,1,E09000032,E02000949,9
10mn2w6z66h91yj3jn2h10mn2wwo2ho8,1,Female,40 to 44,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",10,Better,Some of the time,Hardly ever or never,To a large extent,Definitely disagree,,,,,None of the above,,Often true,Sometimes true,Never true,No,,No,No,No,No,,1.0,1,0,0.0,,0.0,0.0,0.0,0.0,,2,,,,,,,,,,,,,,,,,,,,Marginal food security,Living in rented accommodation from Housing Association,,Don't know,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"£14,901- £24,300 p.a.",1020247,2022-11-22 15:32:00,2022-11-22 15:37:00,4.999999995343387,2022-11-22,1,E09000033,E02000963,3
11362tcqhv6swed35m9a11362tc8vocz,1,Female,25 to 29,Prefer not to say,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",5,Worse,Some of the time,Often,To some extent,Definitely disagree,Foodbank,,Close family or friends,,,Olio,Sometimes true,Never true,Sometimes true,No,,No,No,No,No,,1.0,0,1,0.0,,0.0,0.0,0.0,0.0,,2,,,,,,,,,,,,,,,,,,,,Marginal food security,Living in rented accommodation from Housing Association,,Don't know,No,Never,Some months but not every month,1 or 2 months,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,Some months but not every month,Some months but not every month,Never,,,,,,,Student,,Prefer not to say,5912560,2022-11-22 15:36:00,2022-11-22 15:42:00,5.999999998603016,2022-11-22,1,E09000022,E02000621,5
11op3je6t3tqlpfy11olfqn26x30taeg,1,Female,35 to 39,Prefer not to say,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",6,The same,Often,Some of the time,To some extent,Tend to agree,,,Close family or friends,,,Church,Sometimes true,Sometimes true,Sometimes true,Yes,Some months but not every month,Yes,Yes,Yes,Yes,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,9,,,,,,,,,,,,,,,,,,,,Very low food security,Living in rented accommodation from Housing Association,,Don't know,No,Almost every month,Some months but not every month,Almost every month,1,15.0,1,0,1,1,1,1,0,1,0,Low fuel-security,4,Some months but not every month,Almost every month,Some months but not every month,Working full-time,,,Retired,,,,,Prefer not to say,5797120,2022-11-22 22:16:00,2022-11-22 22:23:00,7.000000001862645,2022-11-22,1,E09000033,E02000965,9
125oy83qx9zfn5t7ej93125oy84sxdj7,1,Female,20 to 24,Yes,Living with partner/ spouse (NO children or children have left home),6,Better,Hardly ever or never,Some of the time,To a large extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,D,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,1 or 2 months,,,Unemployed,,,Not working- long term sick or disabled,,,Prefer not to say,6057693,2022-11-22 21:59:00,2022-11-22 22:04:00,4.999999995343387,2022-11-22,1,E09000013,E02000389,7
149gjp0b84fvkhasfh1j149gjt0o3lar,1,Male,65 to 69,No,Living with partner/ spouse (NO children or children have left home),10,Better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,Never,,Working part-time,,Retired,,,,,"More than £58,900 p.a.",3916798,2022-11-22 17:44:00,2022-11-22 17:48:00,4.000000002561137,2022-11-22,0,E09000027,E02000784,9
14w7vpnznsrvxrmvpxf14w7vpnz64fhi,1,Female,35 to 39,Prefer not to say,Living with partner/ spouse (NO children or children have left home),8,The same,Some of the time,Hardly ever or never,To some extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Living in rented accommodation from Housing Association,,Don't know,No,Never,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,,Working part-time,,,,,,,Prefer not to say,4115756,2022-11-22 16:27:00,2022-11-22 16:34:00,7.000000001862645,2022-11-22,1,E09000019,E02000567,2
151cnyyd6q6azxh151cax0bciy34anlp,1,Female,35 to 39,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",10,Much better,Hardly ever or never,Hardly ever or never,To a large extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,,Working part-time,,,,,,,Prefer not to say,6728271,2022-11-23 01:10:00,2022-11-23 01:17:00,7.000000001862645,2022-11-22,1,E09000028,E02000827,3
15b12qq5q3xjunw42sgypxi15b12qqqo,1,Female,45 to 49,No,Living on my own (NO children or children have left home),5,Better,Some of the time,Some of the time,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,D,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",3851172,2022-12-04 16:38:00,2022-12-04 16:42:00,3.999999992083758,2022-12-03,1,E09000009,E02000265,7
15bh9z7syao3vpz4yod715bh95qf4pdi,1,Male,55 to 59,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8,Better,Often,Often,Not at all,Tend to disagree,,,,,None of the above,,Sometimes true,Sometimes true,Never true,Yes,Only 1 or 2 months,Yes,No,No,Yes,,1.0,1,0,1.0,0.0,1.0,0.0,0.0,1.0,,5,,,,,,,,,,,,,,,,,,,,Low food security,Temporarily living with friends and/ or family while attempting to find permanent accommodation,,C,No,1 or 2 months,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,1 or 2 months,1 or 2 months,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",1964918,2022-11-27 18:07:00,2022-11-27 18:14:00,7.000000001862645,2022-11-27,1,E09000007,E02000171,6
15gd6awmnqnkrfbhbxp15gdqxcpxf5i5,1,Female,70 to 74,No,Living with partner/ spouse (NO children or children have left home),7,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,Never,,,,Retired,,,,,"£24,301- £37,900 p.a.",2435545,2022-12-03 12:29:00,2022-12-03 12:33:00,4.000000002561137,2022-12-03,1,E09000004,E02000071,7
18v275ssu4zudycx18zt6uqbul5janih,1,Female,20 to 24,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8,The same,Hardly ever or never,Some of the time,To a large extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,,Living with partner's family in their home,Don't know,Don't know,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",6003153,2022-11-27 13:02:00,2022-11-27 13:09:00,7.000000001862645,2022-11-27,1,E09000003,E02000050,8
199fyo9g6vss1yidxr199fyorcrcmi5f,1,Female,30 to 34,No,Living with partner/ spouse (NO children or children have left home),6,The same,Some of the time,Some of the time,To a large extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,Don't know,Yes,Never,Some months but not every month,Never,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,1 or 2 months,Never,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",3719401,2022-11-22 15:33:00,2022-11-22 15:36:00,2.999999999301508,2022-11-22,1,E09000023,E02000664,2
19h6z7x83en74po4n19h6z7ziytxlv25,1,Male,35 to 39,No,Living with partner/ spouse (NO children or children have left home),10,Much better,Hardly ever or never,Hardly ever or never,To a large extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,C,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",1981557,2022-11-27 12:48:00,2022-11-27 12:53:00,5.000000005820766,2022-11-27,1,E09000022,E02000627,4
19xottmwq1zjli27f19xotybg8dfwva6,1,Female,40 to 44,No,Living with partner/ spouse (NO children or children have left home),8,The same,Hardly ever or never,Some of the time,To a large extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",928418,2022-11-27 12:59:00,2022-11-27 13:04:00,4.999999995343387,2022-11-27,0,E09000015,E02000459,5
